age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
34,18,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,4,-100,.i:  Inapplicable,4,-100,-100,3,2,1,10,0,-100,3
43,16,Divorced,1,2,FEMALE,Heterosexual or straight,Other,OTHER ASIAN,"Moderate, middle of the road",Buddhism,4,-100,Favor,-100,2,40,10,2,2,8,0,-97,2
31,16,Married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,7,-100,Favor,-100,1,15,3,2,1,7,12,-100,2
72,20,Never married,0,4,MALE,Heterosexual or straight,White,WHITE,.d:  Do not Know/Cannot Choose,Catholic,0,-100,Favor,-100,10,4,-100,-100,-100,-100,-100,1,2
51,16,Married,1,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Jewish,3,1,.i:  Inapplicable,4,-100,-100,0,2,3,10,2,1,3
52,18,Divorced,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,3,-100,Favor,-100,2,30,2,2,1,9,0,-100,2
86,16,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
62,17,Divorced,2,-100,MALE,Bisexual,White,WHITE,Extremely liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
26,17,Never married,0,8,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,2,-100,Favor,-100,5,2,-100,-100,-100,-100,-100,-100,2
56,16,Married,2,3,MALE,.i:  Inapplicable,Other,CHINESE,"Moderate, middle of the road",Protestant,3,-100,Favor,-100,0,20,1,2,2,9,0,-100,2
41,16,Never married,0,2,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,3,-100,Favor,-100,0,0,-100,-100,4,-100,-100,-100,2
28,20,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,2,1,.i:  Inapplicable,4,-100,-100,2,2,1,8,15,1,3
28,17,Never married,0,8,.s:  Skipped on Web,.i:  Inapplicable,White,WHITE,Slightly liberal,Jewish,3,1,Oppose,4,0,5,7,2,1,8,0,-100,1
-99,18,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,0,-100,Favor,4,6,0,-100,-100,-100,-100,-100,-100,1
-99,20,Never married,0,-100,MALE,.s:  Skipped on Web,Other,ASIAN INDIAN,"Moderate, middle of the road",.s:  Skipped on Web,-97,1,.i:  Inapplicable,4,-100,-100,-97,2,2,-97,-97,-100,3
42,14,Never married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Catholic,3,-100,Favor,4,4,3,-98,1,2,9,-98,-100,1
-99,15,Never married,1,8,FEMALE,.i:  Inapplicable,Other,SOME OTHER RACE,.n:  No answer,.n:  No answer,5,-100,Favor,-100,-98,-99,-99,2,1,-99,-99,1,2
62,12,Widowed,1,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,2,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
51,0,Married,1,-100,.d:  Do not Know/Cannot Choose,.s:  Skipped on Web,Other,FILIPINO,Extremely liberal,Jewish,4,1,.i:  Inapplicable,4,-100,-100,-100,-100,1,-100,-100,-100,3
45,19,Married,2,3,MALE,.i:  Inapplicable,White,WHITE,Liberal,Jewish,6,-100,Favor,-100,3,8,6,2,1,9,0,-100,2
32,16,Married,0,-100,FEMALE,Bisexual,White,WHITE,Liberal,Jewish,4,1,.i:  Inapplicable,4,-100,-100,20,2,2,9,0,1,3
25,12,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Other,0,-100,.i:  Inapplicable,4,-100,-100,1,2,2,6,30,-100,3
62,14,Widowed,5,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,2,1,.i:  Inapplicable,4,-100,-100,4,2,1,10,0,-100,3
46,16,Married,2,2,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,0,-100,Favor,-100,0,7,4,2,1,10,5,1,2
33,14,Never married,2,3,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,1,-100,Favor,-100,4,4,-100,-100,3,-100,-100,3,2
71,16,Married,3,2,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,7,-100,Favor,-100,3,0,-100,-100,-100,-100,-100,1,2
56,17,Married,2,-100,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,0,-100,.i:  Inapplicable,4,-100,-100,4,-100,2,-100,-100,-100,3
31,12,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,1,Favor,4,1,45,1,2,2,6,30,2,1
86,12,Widowed,3,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,7,1,Favor,3,6,-100,-100,-100,-100,-100,-100,-100,1
27,16,Never married,0,2,MALE,.i:  Inapplicable,Other,FILIPINO,Slightly liberal,Protestant,3,1,Favor,4,2,30,6,2,2,8,4,-100,1
78,12,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,Extremely conservative,Catholic,3,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
74,19,Divorced,4,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,4,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
33,13,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,0,-100,.i:  Inapplicable,4,-100,-100,10,2,1,8,5,-100,3
72,20,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Jewish,0,1,Favor,4,1,2,-100,-100,-100,-100,-100,-100,1
74,18,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,0,-100,Favor,4,4,5,7,2,1,9,0,-100,1
59,12,Never married,0,2,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,0,-100,.d:  Do not Know/Cannot Choose,-100,12,0,-100,-100,-100,-100,-100,-100,2
27,12,Married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,7,2,Favor,4,1,8,1,2,3,7,0,-100,1
21,14,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,0,-100,Favor,-100,10,1,-100,-100,2,-100,-100,1,2
34,13,Never married,0,8,FEMALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Catholic,0,-100,Favor,4,2,1,2,2,2,3,30,-100,1
-99,14,Divorced,2,8,.n:  No answer,.i:  Inapplicable,White,WHITE,Conservative,.n:  No answer,-100,-100,Favor,-100,2,-99,-100,-100,2,-100,-100,-100,2
66,14,Married,4,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,1,2,.i:  Inapplicable,4,-100,-100,1,2,3,3,0,3,3
28,12,Never married,3,8,FEMALE,.i:  Inapplicable,Other,HISPANIC,Conservative,Catholic,0,2,Favor,3,2,1,0,2,2,9,0,-100,1
56,14,Married,1,2,MALE,Heterosexual or straight,White,WHITE,.s:  Skipped on Web,Protestant,7,-100,Favor,-100,5,7,-100,-100,-100,-100,-100,2,2
52,17,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,None,0,-100,.i:  Inapplicable,4,-100,-100,3,2,1,-98,0,3,3
42,16,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,6,1,Favor,4,0,10,2,2,1,10,2,-100,1
67,14,Widowed,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,0,1,Favor,4,4,5,-100,-100,-100,-100,-100,-100,1
-99,18,Divorced,2,8,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,0,-100,Favor,-100,1,0,-97,1,3,9,-97,-100,2
59,16,Divorced,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,2,-100,-100,-100,-100,-100,-100,-100,-100,3
61,16,Married,2,8,MALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,4,4,10,8,2,2,8,0,-100,1
52,16,Married,5,-100,FEMALE,Heterosexual or straight,Other,HISPANIC,Extremely conservative,Catholic,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,3,3
33,17,Never married,0,2,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,0,-100,Favor,-100,10,1,-100,-100,1,-100,-100,-100,2
54,16,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,0,1,Favor,4,2,10,-100,-100,2,-100,-100,-100,1
53,14,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,6,1,.i:  Inapplicable,4,-100,-100,2,2,1,8,0,-100,3
51,16,Married,2,8,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,4,1,20,3,2,2,9,0,1,1
75,12,Divorced,1,2,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,2,-100,Favor,-100,4,-100,-100,-100,-100,-100,-100,-100,2
29,19,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,4,1,3,7,2,3,7,0,-100,1
65,14,Divorced,2,8,FEMALE,.i:  Inapplicable,.i:  Inapplicable,.n:  No answer,Slightly conservative,Christian,0,-100,Favor,-100,2,0,5,2,2,7,0,2,2
74,14,Divorced,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,10,2,-100,-100,-100,-100,-100,2,2
61,12,Married,0,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,10,15,6,2,1,9,0,1,2
52,15,Married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,2,-100,Favor,-100,4,0,-100,-100,1,-100,-100,-100,2
44,18,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,.n:  No answer,.n:  No answer,-99,-100,Favor,-100,0,14,1,2,2,8,0,-100,2
69,12,Married,3,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,3,1,Oppose,4,2,1,-100,-100,1,-100,-100,-100,1
59,12,Divorced,2,3,MALE,.i:  Inapplicable,White,WHITE,Conservative,.n:  No answer,-99,-100,Favor,4,4,7,5,2,1,7,0,-100,1
52,18,Divorced,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
39,19,Married,2,-100,FEMALE,Bisexual,White,WHITE,"Moderate, middle of the road",Catholic,3,-100,.i:  Inapplicable,4,-100,-100,5,2,2,9,0,-100,3
38,16,Never married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,5,1,.i:  Inapplicable,4,-100,-100,5,2,2,8,5,1,3
34,16,Married,0,8,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,5,1,Favor,4,3,4,5,2,1,9,5,1,1
74,18,Married,3,-100,FEMALE,Heterosexual or straight,Other,ASIAN INDIAN,"Moderate, middle of the road",Hinduism,3,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
68,18,Widowed,2,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,1,-100,.i:  Inapplicable,4,-100,-100,5,1,1,8,0,1,3
82,14,Widowed,1,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,4,7,0,-100,-100,-100,-100,-100,-100,1
27,16,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,0,1,Favor,4,2,8,5,2,4,8,10,-100,1
30,17,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Liberal,None,2,-100,.i:  Inapplicable,4,-100,-100,2,2,1,8,2,1,3
60,20,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Catholic,6,-100,.i:  Inapplicable,4,-100,-100,8,1,1,-98,0,-100,3
69,18,Married,0,3,MALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,1,Favor,4,3,1,-100,-100,-100,-100,-100,1,1
54,18,Divorced,2,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,3,1,.i:  Inapplicable,4,-100,-100,2,2,1,10,2,-100,3
68,18,Married,2,-100,MALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,0,-100,Favor,4,2,5,-100,-100,-100,-100,-100,1,1
35,16,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,3,1,Favor,4,1,8,-100,-100,-100,-100,-100,1,1
-99,14,Married,2,2,MALE,.i:  Inapplicable,Other,CHINESE,"Moderate, middle of the road",Buddhism,2,-100,Favor,3,5,0,-100,-100,-100,-100,-100,-100,1
74,16,Married,0,-100,FEMALE,Heterosexual or straight,Other,CHINESE,"Moderate, middle of the road",Protestant,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
62,17,Never married,0,-100,MALE,.i:  Inapplicable,Other,CHINESE,"Moderate, middle of the road",None,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,1,-100,-100,-100,3
80,13,Divorced,6,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Christian,7,-100,Favor,-100,2,0,-100,-100,1,-100,-100,-100,2
47,16,Married,1,-100,MALE,Heterosexual or straight,Other,JAPANESE,"Moderate, middle of the road",None,3,1,.i:  Inapplicable,4,-100,-100,3,2,2,9,5,-100,3
76,20,Divorced,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Buddhism,3,1,Favor,4,4,1,4,2,1,10,0,-100,1
53,17,Divorced,1,-100,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,3,-100,Favor,-100,2,20,2,2,4,4,20,-100,2
45,16,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,2,1,Favor,3,2,12,-100,-100,1,-100,-100,-100,1
70,16,Divorced,2,3,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,1,-100,Favor,4,2,3,-100,-100,-100,-100,-100,-100,1
78,16,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,0,-100,Favor,4,2,2,-100,-100,-100,-100,-100,-100,1
40,16,Married,2,8,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,2,-100,Favor,-100,1,5,0,2,1,7,7,2,2
53,18,Married,2,-100,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,1,-100,Favor,-100,1,7,-100,-100,2,-100,-100,-100,2
38,18,Divorced,0,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,2,1,.i:  Inapplicable,4,-100,-100,5,2,2,9,3,-100,3
41,14,Separated,0,-100,MALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
52,17,Married,2,3,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Protestant,8,-100,Favor,1,2,30,2,2,2,8,3,-100,1
44,17,Married,4,8,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,.s:  Skipped on Web,None,0,-100,Favor,-100,2,8,2,2,2,9,25,-100,2
33,14,Married,2,2,FEMALE,.i:  Inapplicable,Other,HISPANIC,Slightly conservative,None,1,-100,Favor,3,2,1,-100,-100,-100,-100,-100,-100,1
44,15,Never married,0,3,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Slightly liberal,Other,8,-100,Favor,4,2,25,3,2,2,8,1,-100,1
24,12,Never married,0,3,MALE,Heterosexual or straight,Other,SOME OTHER RACE,"Moderate, middle of the road",Catholic,2,-100,Favor,-100,1,1,6,2,1,9,0,-100,2
23,12,Never married,0,8,MALE,.i:  Inapplicable,.i:  Inapplicable,.n:  No answer,"Moderate, middle of the road",Catholic,3,1,Favor,3,3,4,-100,-100,2,-100,-100,-100,1
57,12,Divorced,4,-100,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Catholic,4,2,.i:  Inapplicable,2,-100,-100,3,2,2,9,0,-100,3
46,14,Married,2,8,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,None,0,1,Favor,4,2,10,4,2,2,8,2,1,1
67,20,Divorced,1,3,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,5,-100,Favor,-100,0,0,-100,-100,-100,-100,-100,-100,2
32,17,Divorced,0,8,MALE,.i:  Inapplicable,White,WHITE,Liberal,Other,0,1,Favor,4,8,3,12,2,1,8,30,-100,1
46,15,Never married,2,8,FEMALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,Liberal,Protestant,3,-100,Favor,-100,12,0,4,2,1,7,2,-100,2
41,12,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Slightly liberal,Catholic,1,-100,.i:  Inapplicable,4,-100,-100,3,2,1,9,2,-100,3
37,12,Never married,1,2,FEMALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Catholic,3,1,Favor,4,1,1,5,2,1,9,4,3,1
46,16,Never married,0,-100,MALE,Heterosexual or straight,Other,OTHER PACIFIC ISLANDER,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,2,-100,-100,1,3
86,3,Widowed,1,-100,FEMALE,Heterosexual or straight,Other,CHINESE,Slightly liberal,Buddhism,2,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
41,16,Married,3,-100,FEMALE,Heterosexual or straight,Other,FILIPINO,Liberal,Catholic,5,-100,.i:  Inapplicable,4,-100,-100,0,2,2,10,2,-100,3
-99,20,Divorced,2,3,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Extremely liberal,None,0,1,Favor,4,10,2,-100,-100,-100,-100,-100,1,1
21,16,Never married,0,1,FEMALE,.i:  Inapplicable,Other,FILIPINO,Liberal,Protestant,7,-100,Favor,4,2,4,3,2,2,7,15,2,1
39,12,Married,1,2,FEMALE,.i:  Inapplicable,Other,CHINESE,Slightly liberal,Buddhism,0,-100,Favor,-100,0,2,1,2,3,8,0,-100,2
55,16,Married,2,2,MALE,.i:  Inapplicable,Other,CHINESE,"Moderate, middle of the road",None,1,-100,Favor,-100,2,15,5,2,2,7,0,2,2
29,16,Married,0,-100,FEMALE,.d:  Do not Know/Cannot Choose,White,WHITE,Liberal,None,4,-100,.i:  Inapplicable,4,-100,-100,7,2,2,10,0,1,3
35,16,Never married,0,-100,MALE,"Gay, lesbian, or homosexual",Other,FILIPINO,"Moderate, middle of the road",None,1,-100,.i:  Inapplicable,4,-100,-100,1,2,1,9,0,-100,3
28,16,Never married,0,4,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Catholic,3,-100,Favor,4,3,30,4,2,2,7,4,-100,1
48,17,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,1,1,Favor,3,2,2,2,2,2,8,7,2,1
77,14,Married,2,3,MALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,7,1,Favor,4,3,-98,-100,-100,-100,-100,-100,1,1
68,3,Never married,0,2,MALE,.i:  Inapplicable,Other,HISPANIC,Liberal,Catholic,7,-100,Oppose,-100,3,-100,-100,-100,-100,-100,-100,-100,2
27,12,Never married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,1,1,Favor,4,2,7,2,2,1,9,4,-100,1
70,11,Married,1,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,5,2,Oppose,1,4,1,-100,-100,-100,-100,-100,-100,1
49,16,Married,0,2,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Protestant,0,1,Favor,4,4,0,-100,-100,-100,-100,-100,1,1
72,12,Widowed,2,-100,FEMALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,8,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
43,13,Married,7,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Muslim/islam,3,-100,Oppose,-100,1,1,-100,-100,1,-100,-100,2,2
57,16,Widowed,1,3,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,1,-100,Favor,-100,0,25,4,2,2,9,3,-100,2
67,16,Divorced,0,-100,FEMALE,Heterosexual or straight,Other,JAPANESE,"Moderate, middle of the road",None,1,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
60,15,Married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,2,-100,Favor,4,2,0,-100,-100,-100,-100,-100,-100,1
20,14,Never married,0,-100,FEMALE,Bisexual,White,WHITE,Liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,1,2,2,7,15,1,3
18,11,Never married,0,2,MALE,.i:  Inapplicable,Other,SOME OTHER RACE,Slightly liberal,Catholic,3,-100,Favor,-100,3,0,-100,-100,-100,-100,-100,-100,2
-99,17,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Buddhism,0,1,Favor,4,3,1,-100,-100,-100,-100,-100,-100,1
58,12,Married,3,-100,FEMALE,Heterosexual or straight,White,WHITE,Conservative,None,0,2,.i:  Inapplicable,4,-100,-100,6,2,1,-98,0,2,3
55,14,Divorced,1,3,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,2,-100,Oppose,-100,5,4,-100,-100,-100,-100,-100,-100,2
46,13,Never married,1,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,2,1,.i:  Inapplicable,4,-100,-100,0,2,2,8,25,-100,3
77,12,Divorced,3,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Buddhism,8,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,2,3
72,16,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
61,16,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,4,-100,-100,1,2,2,-98,0,-100,3
51,16,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
52,-99,Married,4,2,FEMALE,.i:  Inapplicable,Other,HISPANIC,Conservative,Catholic,5,-100,Favor,3,2,0,-100,-100,-100,-100,-100,-100,1
65,16,Divorced,2,-100,MALE,Heterosexual or straight,Other,CHINESE,"Moderate, middle of the road",Protestant,0,1,.i:  Inapplicable,3,-100,-100,-100,-100,-100,-100,-100,1,3
79,12,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,7,-100,Favor,4,3,0,-100,-100,-100,-100,-100,-100,1
30,18,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,1,2,2,9,5,-100,3
73,13,Married,2,2,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,0,-100,Favor,-100,3,2,-100,-100,-100,-100,-100,-100,2
37,16,Married,0,2,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,3,-100,Favor,-100,1,10,4,2,1,8,2,-100,2
32,16,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,4,-100,Favor,1,1,8,1,2,2,9,1,-100,1
49,17,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,2,-100,Favor,4,2,60,4,2,1,8,5,-100,1
66,17,Never married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,3,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
38,14,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Other,0,1,.i:  Inapplicable,4,-100,-100,3,2,1,6,24,-100,3
39,13,Never married,3,-100,FEMALE,Heterosexual or straight,Other,SOME OTHER RACE,Conservative,None,0,-100,.i:  Inapplicable,4,-100,-100,8,2,2,4,0,-100,3
78,15,Never married,8,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,0,2,Favor,3,6,10,-100,-100,-100,-100,-100,1,1
60,14,Married,2,4,MALE,.i:  Inapplicable,Other,ASIAN INDIAN,.d:  Do not Know/Cannot Choose,Other eastern religions,8,-100,Favor,1,1,4,-98,-99,2,9,-99,-100,1
51,14,Married,1,8,MALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,1,Favor,4,2,10,3,2,1,9,2,1,1
37,13,Never married,0,8,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Liberal,None,0,1,Favor,4,4,0,10,2,3,6,0,-100,1
25,12,Never married,1,8,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,2,2,-100,-100,2,-100,-100,-100,2
43,20,Never married,2,3,FEMALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Catholic,6,-100,Favor,4,0,10,4,2,1,9,4,-100,1
45,14,Married,1,-100,FEMALE,Heterosexual or straight,Other,KOREAN,"Moderate, middle of the road",None,0,1,.i:  Inapplicable,4,-100,-100,9,2,2,7,5,2,3
66,18,Married,4,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,6,-100,.i:  Inapplicable,1,-100,-100,-100,-100,2,-100,-100,-100,3
55,12,Widowed,1,2,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Liberal,Protestant,0,1,Favor,4,3,0,6,2,1,8,6,-100,1
-99,12,Never married,0,8,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",None,0,-100,Oppose,-100,0,6,6,2,2,6,0,-100,2
75,20,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,7,-100,.i:  Inapplicable,1,-100,-100,2,2,1,9,0,-100,3
89,14,Widowed,6,-100,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Slightly conservative,Protestant,5,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
83,17,Married,3,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,3,-100,Favor,-100,3,0,-100,-100,-100,-100,-100,-100,2
-99,14,Married,3,-100,MALE,.i:  Inapplicable,Other,HISPANIC,Slightly conservative,Catholic,7,1,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
80,16,Married,3,-100,FEMALE,.i:  Inapplicable,Other,SOME OTHER RACE,"Moderate, middle of the road",Catholic,8,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
61,16,Married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,0,1,Favor,3,6,14,6,2,1,8,3,1,1
